player_id,season,discription,Return_date
55854,2018,Injury,"Jun 11, 2023"
75942,2018,Returned,-
134883,2018,Injury,Unknown
373899,2018,Returned,-
564305,2018,Returned,-
63186,2018,Injury,"Jun 9, 2023"
59340,2018,Injury,unknown
451310,2018,On loan,-
146752,2018,Returned,-
241527,2018,Returned,-
487828,2018,Returned,-
92899,2018,transfer,-
473871,2018,Returned,-
35249,2018,Injury,Unknown
263267,2018,Returned,-
512344,2018,Injury,Unknown
334371,2018,Returned,-
392881,2018,Returned,-
340260,2018,Injury,Unknown
345458,2018,Injury,"May 28, 2023"
190634,2018,Injury,unknown
167796,2018,Returned,-
459945,2018,Returned,-
396681,2018,Returned,-
390304,2018,Returned,-
184528,2018,Injury,"May 31, 2023"
218306,2018,Returned,-
358003,2018,Returned,-
240244,2018,Injury,unknown
351816,2018,Injury,"Nov 10, 2023"
467992,2018,Returned,-
84765,2018,On loan,-
528262,2018,Injury,Unknown
289061,2018,Returned,-
74943,2018,Returned,-
409592,2018,Returned,-
136135,2018,Injury,Unknown
290768,2018,Injury,Unknown
45581,2018,Injury,Unknown
394352,2018,Injury,Unknown
199941,2018,Injury,"Jun 30, 2023"
287663,2018,Injury,Unknown
163223,2018,Returned,-
464682,2018,Returned,-
315846,2018,Returned,-
205023,2018,Injury,"Jun 30, 2023"
340879,2019,Returned,-
344655,2019,Injury,"Sep 14, 2023"
371967,2019,Injury,unknown
354362,2019,Injury,"Aug 31, 2023"
363178,2019,Returned,-
204069,2019,Joining,"Jul 1, 2023"
538919,2019,Returned,-
73396,2019,Injury,Unknown
400489,2019,Yellow card suspension,"May 29, 2023"
358008,2019,Returned,-
96167,2019,Injury,Unknown
316889,2019,Injury,Unknown
191891,2019,Returned,-
88685,2019,Red card suspension,-
3455,2019,Injury,"May 29, 2023"
45314,2019,Injury,unknown
502821,2019,Returned,-
286297,2019,Injury,"May 28, 2023"
341647,2019,Returned,-
391931,2019,Returned,-
140804,2019,Returned,-
239802,2019,Injury,unknown
215089,2019,Returned,-
199733,2019,Injury,"Jun 13, 2023"
227081,2019,Returned,-
370701,2019,Returned,-
312862,2019,Injury,"Jun 22, 2023"
215616,2019,Returned,-
201040,2019,Injury,"May 31, 2023"
341092,2019,Returned,-
573979,2019,Returned,-
337725,2019,Returned,-
197470,2019,Injury,Unknown
309393,2019,Injury,Unknown
80351,2019,Injury,unknown
432092,2019,Returned,-
337716,2019,Returned,-
131731,2019,Returned,-
457444,2019,Returned,-
239941,2019,Returned,-
405885,2019,Joining,"Jul 1, 2023"
84765,2019,Returned,-
459504,2019,Returned,-
134883,2019,Injury,Unknown
564305,2019,Returned,-
59340,2019,Injury,unknown
44136,2019,Joining,"Jul 1, 2023"
702372,2019,Returned,-
467783,2019,Injury,unknown
131102,2019,Returned,-
633377,2019,Returned,-
146752,2019,Returned,-
287876,2019,Injury,Unknown
241527,2019,Returned,-
182923,2019,Returned,-
423614,2019,Returned,-
401920,2019,Returned,-
537488,2019,Injury,Unknown
218306,2019,Returned,-
432982,2019,Injury,unknown
99254,2019,Returned,-
74943,2019,Returned,-
324804,2019,Returned,-
364206,2019,Returned,-
131951,2019,Injury,unknown
371371,2019,Injury,"Sep 5, 2023"
631007,2019,Internal transfer,-
574669,2019,Returned,-
210363,2019,Returned,-
344806,2019,Returned,-
503619,2019,Injury,Unknown
240415,2019,Injury,"Jun 21, 2023"
130485,2019,Returned,-
498043,2019,Returned,-
289061,2019,Returned,-
363610,2019,Returned,-
38607,2019,Returned,-
238977,2019,On loan,-
240244,2019,Injury,unknown
542572,2019,Returned,-
70689,2019,Injury,Unknown
539632,2020,Returned,-
312862,2020,Joining,"Jul 1, 2023"
731491,2020,Returned,-
197471,2020,Joining,"Jul 1, 2023"
553512,2020,Injury,"Nov 1, 2023"
96341,2020,On loan,-
315865,2020,Joining,"Jul 1, 2023"
39983,2020,Injury,"May 30, 2023"
568559,2020,Joining,"Jul 1, 2023"
490384,2020,Injury,"Jul 4, 2023"
406842,2020,Injury,unknown
371967,2020,Injury,unknown
354362,2020,Injury,"Aug 31, 2023"
91970,2020,Red card suspension,-
341092,2020,transfer,-
206050,2020,Injury,"May 29, 2023"
363178,2020,Returned,-
351816,2020,Injury,"Nov 10, 2023"
562259,2020,Returned,-
314678,2020,On loan,-
539132,2020,Injury,"May 31, 2023"
422355,2020,Returned,-
3455,2020,Injury,"May 29, 2023"
673495,2020,Returned,-
421773,2020,Returned,-
73396,2020,Injury,Unknown
555557,2020,Internal transfer,-
316889,2020,Injury,Unknown
199258,2020,Joining,"Jul 1, 2023"
125020,2020,Injury,"Jun 14, 2023"
431698,2020,Returned,-
275303,2020,Injury,"Aug 31, 2023"
273132,2020,Joining,"Jul 1, 2023"
80351,2020,Injury,unknown
75458,2020,Returned,-
371371,2020,Injury,"Sep 5, 2023"
538569,2020,Returned,-
286297,2020,Injury,"May 28, 2023"
628558,2020,Returned,-
298976,2020,Returned,-
44420,2020,Joining,"Jul 1, 2023"
215089,2020,Returned,-
287700,2020,Returned,-
331514,2020,Returned,-
256267,2020,Returned,-
602124,2020,Internal transfer,-
573979,2020,Returned,-
123261,2020,Injury,unknown
311178,2020,Injury,"May 28, 2023"
265088,2020,Joining,"Jul 1, 2023"
131731,2020,Returned,-
391065,2020,Joining,"Jul 1, 2023"
216569,2020,Returned,-
315867,2020,Injury,"May 31, 2023"
286047,2020,Returned,-
190634,2020,Injury,unknown
41982,2020,Injury,Unknown
736034,2020,Internal transfer,-
475410,2020,Returned,-
637117,2020,Returned,-
134883,2020,Injury,Unknown
538072,2020,Returned,-
390159,2020,Returned,-
487828,2020,Returned,-
612059,2020,Internal transfer,-
473871,2020,Returned,-
283528,2020,Injury,"Jun 9, 2023"
35249,2020,Injury,Unknown
704714,2020,Injury,Unknown
371013,2020,Joining,"Jul 1, 2023"
248732,2020,Injury,"Jul 3, 2023"
201040,2020,Injury,"May 31, 2023"
631007,2020,Internal transfer,-
272261,2020,Returned,-
519175,2020,Returned,-
550106,2020,Joining,"Jul 1, 2023"
131951,2020,Injury,unknown
210363,2020,Returned,-
344806,2020,Returned,-
556173,2020,Returned,-
699442,2020,Internal transfer,-
44834,2020,Injury,Unknown
401920,2020,Returned,-
63186,2020,Injury,"Jun 9, 2023"
432982,2020,Injury,unknown
616667,2020,Returned,-
818888,2020,Internal transfer,-
625202,2020,Injury,unknown
111227,2020,Injury,"Jun 23, 2023"
182889,2020,Injury,Unknown
74943,2020,Returned,-
535469,2020,Returned,-
633377,2020,Returned,-
25488,2020,Joining,"Jul 1, 2023"
287876,2020,Injury,Unknown
469690,2020,Returned,-
163048,2020,Returned,-
272638,2020,Injury,unknown
464465,2020,Returned,-
309393,2020,Injury,Unknown
68864,2020,On loan,-
702372,2020,Returned,-
340260,2020,Injury,Unknown
287367,2020,Returned,-
435213,2020,Injury,Unknown
230826,2020,Injury,Unknown
587458,2020,transfer,-
365565,2020,Injury,Unknown
218067,2020,Returned,-
309929,2020,Injury,unknown
121402,2020,Returned,-
194549,2020,Injury,Unknown
88680,2020,Yellow card suspension,"May 29, 2023"
457773,2020,Returned,-
290698,2020,Returned,-
59340,2020,Injury,unknown
532040,2020,Returned,-
39983,2021,Injury,"May 30, 2023"
490384,2021,Injury,"Jul 4, 2023"
536341,2021,Injury,Unknown
88682,2021,Injury,"Oct 15, 2023"
571607,2021,Internal transfer,-
91970,2021,Red card suspension,-
668951,2021,Internal transfer,-
357498,2021,Injury,"May 28, 2023"
620477,2021,Injury,"Jun 14, 2023"
731491,2021,Returned,-
357991,2021,Returned,-
351816,2021,Injury,"Nov 10, 2023"
314678,2021,On loan,-
3455,2021,Injury,"May 29, 2023"
673495,2021,Returned,-
73396,2021,Injury,Unknown
240357,2021,Returned,-
400489,2021,Yellow card suspension,"May 29, 2023"
199258,2021,Joining,"Jul 1, 2023"
459655,2021,Returned,-
332179,2021,Joining,"Jul 1, 2023"
216569,2021,transfer,-
73794,2021,Injury,"Jun 18, 2023"
432092,2021,Returned,-
205006,2021,Injury,"Jun 15, 2023"
392085,2021,Red card suspension,"May 31, 2023"
746891,2021,Internal transfer,-
298976,2021,Returned,-
215616,2021,Returned,-
602124,2021,Internal transfer,-
239962,2021,Returned,-
44420,2021,Joining,"Jul 1, 2023"
239802,2021,Injury,unknown
613539,2021,Internal transfer,-
601577,2021,Injury,unknown
448466,2021,Injury,Unknown
256267,2021,Returned,-
416386,2021,transfer,-
391065,2021,Joining,"Jul 1, 2023"
216569,2021,Returned,-
239941,2021,Returned,-
405885,2021,Joining,"Jul 1, 2023"
84765,2021,Returned,-
77825,2021,transfer,-
55854,2021,Injury,"Jun 11, 2023"
373899,2021,Returned,-
364133,2021,transfer,-
368891,2021,transfer,-
423614,2021,Returned,-
237658,2021,transfer,-
368482,2021,Indirect card suspension,"May 29, 2023"
616667,2021,Returned,-
818888,2021,Internal transfer,-
371013,2021,Joining,"Jul 1, 2023"
415801,2021,Returned,-
290032,2021,Injury,Unknown
470794,2021,Joining,"Jul 1, 2023"
631007,2021,Internal transfer,-
272261,2021,Returned,-
283735,2021,Returned,-
550106,2021,Joining,"Jul 1, 2023"
131951,2021,Injury,unknown
487828,2021,Returned,-
612059,2021,Internal transfer,-
491693,2021,transfer,-
556385,2021,On loan,-
546880,2021,Injury,"Jul 10, 2023"
47513,2021,Injury,"Aug 25, 2023"
595809,2021,transfer,-
35249,2021,Injury,Unknown
345458,2021,Injury,"May 28, 2023"
312862,2021,Injury,"Jun 22, 2023"
134883,2021,Injury,Unknown
650224,2021,Internal transfer,-
666547,2021,Internal transfer,-
282388,2021,Returned,-
131102,2021,Returned,-
111227,2021,Injury,"Jun 23, 2023"
75942,2021,transfer,-
25488,2021,Joining,"Jul 1, 2023"
340394,2021,On loan,-
146752,2021,Returned,-
678441,2021,Internal transfer,-
278531,2021,On loan,-
547985,2021,Yellow card suspension,"May 29, 2023"
183841,2021,transfer,-
467992,2021,Returned,-
171159,2021,Joining,"Jul 1, 2023"
390117,2021,Returned,-
240934,2021,Yellow card suspension,"May 29, 2023"
390177,2021,Joining,"Jul 1, 2023"
160344,2021,Returned,-
234880,2021,Returned,-
167491,2021,Returned,-
37834,2021,Returned,-
364132,2021,Returned,-
228444,2021,Injury,unknown
718088,2021,transfer,-
446491,2021,Returned,-
623872,2021,Internal transfer,-
524428,2021,Returned,-
412513,2021,Injury,"Jun 22, 2023"
271622,2021,Injury,Unknown
806524,2021,Injury,"Jul 1, 2023"
131731,2021,transfer,-
203842,2021,On loan,-
540827,2021,Injury,unknown
45314,2021,Injury,unknown
57633,2021,Injury,unknown
406806,2021,transfer,-
241527,2021,transfer,-
542394,2021,Returned,-
125105,2015,Injury,unknown
274461,2015,Joining,"Jul 1, 2023"
55735,2015,Injury,Unknown
93704,2015,Joining,"Jul 1, 2023"
85148,2015,Injury,"May 31, 2023"
89701,2015,Injury,Unknown
48298,2015,Joining,"Jul 1, 2023"
42783,2015,Injury,unknown
57845,2015,Injury,unknown
333241,2015,Injury,"May 31, 2023"
112935,2015,Injury,unknown
51972,2015,Injury,unknown
170527,2015,Injury,unknown
119211,2015,Injury,Unknown
59082,2015,Injury,unknown
91423,2015,Injury,unknown
202838,2015,Red card suspension,-
111275,2015,Injury,Unknown
111277,2015,Injury,Unknown
45662,2015,Yellow card suspension,"May 29, 2023"
90024,2015,Red card suspension,"Jun 5, 2023"
164265,2015,Injury,Unknown
84435,2015,Injury,unknown
153634,2015,Injury,unknown
193006,2015,Injury,Unknown
86175,2015,Injury,Unknown
52348,2015,Injury,Unknown
88680,2015,Yellow card suspension,"May 29, 2023"
77108,2015,Yellow card suspension,"May 29, 2023"
195782,2015,Injury,unknown
75615,2016,Injury,Unknown
196792,2016,Injury,unknown
34787,2016,Injury,"Jun 30, 2023"
89701,2016,Injury,Unknown
61087,2016,Joining,"Jul 1, 2023"
89650,2016,Yellow card suspension,"May 29, 2023"
93704,2016,Joining,"Jul 1, 2023"
207590,2016,Injury,Unknown
118161,2016,Injury,Unknown
106987,2016,Injury,Unknown
284270,2016,Injury,Unknown
57845,2016,Injury,unknown
48298,2016,Joining,"Jul 1, 2023"
42783,2016,Injury,unknown
52348,2016,Injury,Unknown
112935,2016,Injury,unknown
108537,2016,Joining,"Jul 1, 2023"
227110,2016,Returned,-
89592,2016,Joining,"Jul 1, 2023"
88680,2016,Yellow card suspension,"May 29, 2023"
60632,2016,Injury,unknown
78339,2016,Injury,Unknown
218011,2016,Injury,unknown
82361,2016,Injury,Unknown
167189,2016,Injury,Unknown
42044,2016,Injury,Unknown
59082,2016,Injury,unknown
160943,2016,Indirect card suspension,"May 28, 2023"
91915,2016,Injury,Unknown
45662,2016,Yellow card suspension,"May 29, 2023"
51356,2016,Injury,Unknown
195906,2016,Injury,Unknown
77108,2016,Yellow card suspension,"May 29, 2023"
195782,2016,Injury,unknown
317444,2017,Returned,-
345780,2017,Returned,-
238722,2017,Injury,unknown
147051,2017,Returned,-
406040,2017,Returned,-
61087,2017,Joining,"Jul 1, 2023"
173491,2017,Returned,-
89650,2017,Yellow card suspension,"May 29, 2023"
237662,2017,Injury,unknown
84435,2017,Injury,unknown
160241,2017,Injury,"May 28, 2023"
112935,2017,Injury,unknown
362184,2017,Returned,-
314295,2017,Injury,unknown
403898,2017,Joining,"Jul 1, 2023"
51356,2017,Injury,Unknown
93704,2017,Joining,"Jul 1, 2023"
280575,2017,Returned,-
293169,2017,Returned,-
282660,2017,Yellow card suspension,"May 28, 2023"
282658,2017,Injury,unknown
45662,2017,Yellow card suspension,"May 29, 2023"
160943,2017,Indirect card suspension,"May 28, 2023"
5017,2017,Injury,Unknown
233420,2017,Yellow card suspension,"May 28, 2023"
77108,2017,Yellow card suspension,"May 29, 2023"
78339,2017,Injury,Unknown
218011,2017,Injury,unknown
42936,2017,Joining,"Jul 1, 2023"
111275,2017,Injury,Unknown
377387,2017,Returned,-
85822,2017,Injury,unknown
193006,2017,Injury,Unknown
441986,2017,Returned,-
36284,2017,Yellow card suspension,"May 28, 2023"
82361,2017,Injury,Unknown
167189,2017,Injury,Unknown
9354,2017,Injury,Unknown
42783,2017,Injury,unknown
317444,2018,Returned,-
345780,2018,Returned,-
424204,2018,Injury,"Jun 11, 2023"
334221,2018,Injury,unknown
274461,2018,Joining,"Jul 1, 2023"
196792,2018,Injury,unknown
147051,2018,Returned,-
106987,2018,Injury,Unknown
170527,2018,transfer,-
448092,2018,Injury,unknown
389079,2018,Injury,unknown
89701,2018,Injury,Unknown
173491,2018,Returned,-
84435,2018,Injury,unknown
605893,2018,Injury,unknown
143798,2018,Injury,Unknown
362184,2018,Returned,-
345746,2018,Returned,-
48298,2018,Joining,"Jul 1, 2023"
280575,2018,Returned,-
293169,2018,Returned,-
39015,2018,Injury,unknown
447221,2018,Returned,-
372711,2018,Joining,"Jul 1, 2023"
237662,2018,Injury,unknown
227110,2018,Returned,-
282660,2018,Yellow card suspension,"May 28, 2023"
282658,2018,Injury,unknown
315125,2018,Returned,-
342967,2018,Returned,-
251878,2018,Joining,"Jul 1, 2023"
482145,2018,Returned,-
333647,2018,Injury,unknown
405674,2018,Joining,"Jul 1, 2023"
243606,2018,Injury,"Jun 30, 2023"
45662,2018,Yellow card suspension,"May 29, 2023"
381250,2018,Returned,-
314295,2018,Injury,unknown
42783,2018,Joining,"Jul 1, 2023"
164265,2018,Injury,Unknown
66005,2018,Yellow card suspension,"May 30, 2023"
218011,2018,Injury,unknown
39306,2018,Joining,"Jul 1, 2023"
85164,2018,Yellow card suspension,"May 29, 2023"
196427,2018,Returned,-
160241,2018,Injury,"May 28, 2023"
193006,2018,Injury,Unknown
165331,2018,Injury,"Jun 30, 2023"
317444,2019,Returned,-
578539,2019,Returned,-
424204,2019,Injury,"Jun 11, 2023"
344600,2019,Injury,unknown
467437,2019,Injury,"Jun 30, 2023"
435648,2019,Returned,-
344598,2019,Injury,Unknown
388513,2019,Injury,unknown
147051,2019,Returned,-
426685,2019,Returned,-
597004,2019,Returned,-
170527,2019,transfer,-
242086,2019,Injury,unknown
215099,2019,Joining,"Jul 1, 2023"
34787,2019,Injury,"Jun 30, 2023"
125858,2019,Yellow card suspension,"May 28, 2023"
232454,2019,Returned,-
61087,2019,Joining,"Jul 1, 2023"
193782,2019,Injury,unknown
173491,2019,Returned,-
345746,2019,Returned,-
48298,2019,Joining,"Jul 1, 2023"
237662,2019,Injury,unknown
318528,2019,Joining,"Jul 1, 2023"
52348,2019,Injury,Unknown
143798,2019,Injury,Unknown
125614,2019,Returned,-
361260,2019,Returned,-
282349,2019,Returned,-
388820,2019,Returned,-
372711,2019,Joining,"Jul 1, 2023"
404384,2019,Returned,-
89592,2019,Joining,"Jul 1, 2023"
423436,2019,Joining,"Jul 1, 2023"
260655,2019,Returned,-
232418,2019,Injury,"Jul 22, 2023"
282658,2019,Injury,unknown
303259,2019,Returned,-
45662,2019,Yellow card suspension,"May 29, 2023"
448177,2019,transfer,-
216181,2019,Joining,"Jul 1, 2023"
118847,2019,Returned,-
606752,2019,Returned,-
278343,2019,Red card suspension,"May 30, 2023"
221611,2019,Joining,"Jul 1, 2023"
314288,2019,Injury,unknown
445939,2019,Joining,"Jul 1, 2023"
84435,2019,Injury,unknown
5017,2019,Injury,Unknown
60632,2019,Injury,unknown
379879,2019,Injury,unknown
388058,2019,Returned,-
447730,2019,Injury,Unknown
296378,2019,Returned,-
66005,2019,Yellow card suspension,"May 30, 2023"
77108,2019,Yellow card suspension,"May 29, 2023"
42936,2019,Joining,"Jul 1, 2023"
251299,2019,Joining,"Jul 1, 2023"
288253,2019,Injury,Unknown
379989,2019,Returned,-
247555,2019,Returned,-
333647,2019,Injury,unknown
164265,2019,Injury,Unknown
381250,2019,Returned,-
314295,2019,Injury,unknown
111275,2019,Injury,Unknown
330635,2019,Joining,"Jul 1, 2023"
249157,2019,Injury,Unknown
90024,2019,Red card suspension,"Jun 5, 2023"
377387,2019,Returned,-
469949,2019,Injury,unknown
272812,2019,Injury,"Sep 14, 2023"
112935,2019,Injury,unknown
36284,2019,Yellow card suspension,"May 28, 2023"
283286,2019,Injury,unknown
208167,2019,Joining,"Jul 1, 2023"
16311,2019,Joining,"Jul 1, 2023"
85822,2019,Injury,unknown
224513,2019,Injury,"Nov 30, 2023"
269878,2019,Returned,-
10503,2019,Joining,"Jul 1, 2023"
254934,2019,Injury,"Jun 1, 2023"
151636,2019,Injury,unknown
159239,2019,Joining,"Jul 1, 2023"
317444,2020,Returned,-
424204,2020,Injury,"Jun 11, 2023"
467437,2020,Injury,"Jun 30, 2023"
75615,2020,Injury,Unknown
435648,2020,Returned,-
212718,2020,Injury,Unknown
344598,2020,Injury,Unknown
388513,2020,Injury,unknown
274461,2020,Joining,"Jul 1, 2023"
296879,2020,Injury,Unknown
388516,2020,Joining,"Jul 1, 2023"
348026,2020,Injury,"Jun 15, 2023"
106987,2020,Injury,Unknown
292246,2020,Returned,-
309397,2020,Joining,"Jul 1, 2023"
119211,2020,Returned,-
125858,2020,Yellow card suspension,"May 28, 2023"
242086,2020,Injury,unknown
173491,2020,Returned,-
284732,2020,Joining,"Jul 1, 2023"
368860,2020,Returned,-
321070,2020,Returned,-
504089,2020,Returned,-
237662,2020,Injury,unknown
569288,2020,Returned,-
216181,2020,Joining,"Jul 1, 2023"
529198,2020,Returned,-
118847,2020,Returned,-
356141,2020,Joining,"Jul 1, 2023"
68033,2020,Returned,-
221611,2020,Joining,"Jul 1, 2023"
445939,2020,Joining,"Jul 1, 2023"
353032,2020,Joining,"Jul 1, 2023"
282660,2020,Yellow card suspension,"May 28, 2023"
89592,2020,Joining,"Jul 1, 2023"
296397,2020,Returned,-
260655,2020,Returned,-
232418,2020,Injury,"Jul 22, 2023"
315125,2020,Returned,-
448177,2020,transfer,-
8246,2020,Joining,"Jul 1, 2023"
160241,2020,Injury,"May 28, 2023"
523913,2020,Injury,Unknown
215864,2020,Returned,-
125614,2020,Returned,-
415912,2020,transfer,-
540302,2020,Returned,-
60394,2020,Returned,-
386786,2020,Returned,-
618425,2020,Joining,"Jul 1, 2023"
369567,2020,Injury,"Jun 5, 2023"
288253,2020,Injury,Unknown
384553,2020,Returned,-
251878,2020,Joining,"Jul 1, 2023"
85906,2020,transfer,-
247555,2020,Returned,-
164265,2020,Injury,Unknown
532495,2020,Returned,-
348778,2020,Returned,-
296378,2020,Returned,-
42936,2020,Joining,"Jul 1, 2023"
361260,2020,Returned,-
596881,2020,Injury,unknown
404384,2020,Returned,-
112935,2020,Injury,unknown
469949,2020,Injury,unknown
272812,2020,Injury,"Sep 14, 2023"
613192,2020,Injury,unknown
60632,2020,Injury,unknown
58396,2020,Injury,unknown
455933,2020,Injury,unknown
278343,2020,Red card suspension,"May 30, 2023"
314295,2020,Injury,unknown
520468,2020,Injury,Unknown
57845,2020,Joining,"Jul 1, 2023"
330635,2020,Joining,"Jul 1, 2023"
38410,2020,Joining,"Jul 1, 2023"
85822,2020,Injury,unknown
159088,2020,Injury,"Jun 30, 2023"
392156,2020,Joining,"Jul 1, 2023"
366974,2020,Returned,-
216804,2020,Injury,unknown
285951,2020,Injury,Unknown
511246,2020,Returned,-
307052,2020,Injury,"Jun 30, 2023"
317444,2021,Returned,-
538996,2021,Injury,Unknown
424204,2021,Injury,"Jun 11, 2023"
900909,2021,Injury,unknown
45660,2021,Injury,unknown
344598,2021,Injury,Unknown
100986,2021,Injury,Unknown
274461,2021,Joining,"Jul 1, 2023"
718232,2021,Injury,Unknown
670882,2021,Internal transfer,-
296879,2021,Injury,Unknown
388516,2021,Joining,"Jul 1, 2023"
508637,2021,Internal transfer,-
106987,2021,Injury,Unknown
692462,2021,Returned,-
597004,2021,Returned,-
292246,2021,Returned,-
473169,2021,Returned,-
112541,2021,Joining,"Jul 1, 2023"
644771,2021,Injury,"Jun 30, 2023"
215099,2021,Joining,"Jul 1, 2023"
159088,2021,Injury,"Jun 30, 2023"
125858,2021,Yellow card suspension,"May 28, 2023"
232454,2021,Returned,-
242086,2021,Injury,unknown
193782,2021,Injury,unknown
690222,2021,Injury,Unknown
314288,2021,Injury,unknown
597804,2021,Injury,"Jun 30, 2023"
403898,2021,Joining,"Jul 1, 2023"
284732,2021,Joining,"Jul 1, 2023"
48298,2021,Joining,"Jul 1, 2023"
368860,2021,Returned,-
321070,2021,Returned,-
318528,2021,Joining,"Jul 1, 2023"
237662,2021,Injury,unknown
374954,2021,transfer,-
68033,2021,Returned,-
429874,2021,On loan,-
8246,2021,Joining,"Jul 1, 2023"
160241,2021,Injury,"May 28, 2023"
523913,2021,Injury,Unknown
796429,2021,On loan,-
452065,2021,Injury,unknown
55099,2021,Red card suspension,-
690429,2021,Internal transfer,-
42936,2021,Joining,"Jul 1, 2023"
415912,2021,transfer,-
540302,2021,Returned,-
60394,2021,Returned,-
750886,2021,Returned,-
369567,2021,Injury,"Jun 5, 2023"
364938,2021,Returned,-
16922,2021,Joining,"Jul 1, 2023"
303259,2021,Returned,-
569368,2021,Injury,unknown
46104,2021,Joining,"Jul 1, 2023"
251299,2021,Joining,"Jul 1, 2023"
384553,2021,Returned,-
251878,2021,Joining,"Jul 1, 2023"
168989,2021,Injury,Unknown
118847,2021,transfer,-
436585,2021,transfer,-
269878,2021,transfer,-
187491,2021,On loan,-
454863,2021,Injury,"May 31, 2023"
269878,2021,Returned,-
84938,2021,Joining,"Jul 1, 2023"
384553,2021,transfer,-
232418,2021,Injury,"Jul 22, 2023"
314295,2021,Injury,unknown
520468,2021,Injury,Unknown
664973,2021,Injury,Unknown
377387,2021,Returned,-
90024,2021,Red card suspension,"Jun 5, 2023"
366974,2021,Returned,-
334221,2021,Injury,unknown
340521,2021,Injury,Unknown
187105,2021,Returned,-
309393,2021,Injury,Unknown
307052,2021,Injury,"Jun 30, 2023"
275423,2021,Returned,-
452222,2021,Injury,unknown
443331,2021,Injury,Unknown
690218,2021,Internal transfer,-
379979,2021,Injury,unknown
279064,2021,Returned,-
243856,2021,Injury,Unknown
334998,2021,Joining,"Jul 1, 2023"
596813,2021,Red card suspension,-
25508,2015,Injury,"Jun 30, 2023"
3455,2015,Injury,"May 29, 2023"
126710,2015,Injury,unknown
190393,2015,transfer,-
162029,2015,Injury,"May 31, 2023"
290872,2015,Injury,"Oct 1, 2023"
98349,2015,Injury,Unknown
278553,2015,Injury,Unknown
122582,2015,Injury,Unknown
216569,2015,Injury,unknown
290249,2015,Injury,Unknown
323704,2015,Red card suspension,-
126673,2015,Injury,"Feb 1, 2024"
198027,2015,Injury,unknown
182963,2015,Injury,Unknown
51283,2015,Injury,Unknown
412513,2015,Injury,"Jun 22, 2023"
41063,2015,Injury,Unknown
18934,2015,Red card suspension,"May 28, 2023"
93732,2015,Injury,Unknown
206912,2015,Injury,"Jun 30, 2023"
375881,2015,Injury,Unknown
103054,2015,transfer,-
120629,2016,Returned,-
282041,2016,Injury,"Jun 15, 2023"
345084,2016,Injury,unknown
190393,2016,transfer,-
371142,2016,Injury,unknown
93720,2016,transfer,-
344610,2016,Injury,Unknown
290249,2016,Injury,Unknown
419293,2016,Yellow card suspension,"May 28, 2023"
98349,2016,Injury,Unknown
126673,2016,Injury,"Feb 1, 2024"
274484,2016,Injury,Unknown
290256,2016,Injury,Unknown
410425,2016,Injury,unknown
229003,2016,Injury,Unknown
288248,2016,Red card suspension,-
123021,2016,Injury,Unknown
206912,2016,Injury,"Jun 30, 2023"
203504,2016,Returned,-
18934,2016,Red card suspension,"May 28, 2023"
358505,2016,Injury,Unknown
272617,2016,Injury,"Jun 30, 2023"
282041,2017,Injury,"Jun 15, 2023"
126710,2017,Injury,unknown
100986,2017,Injury,Unknown
68290,2017,Injury,"Jun 30, 2023"
364133,2017,Returned,-
39152,2017,Injury,unknown
371142,2017,Injury,unknown
37647,2017,Suspension through sports court ,-
312862,2017,Injury,"Jun 22, 2023"
344610,2017,Injury,Unknown
290249,2017,Injury,Unknown
323704,2017,Red card suspension,-
579930,2017,Injury,unknown
123021,2017,Injury,Unknown
98349,2017,Injury,Unknown
51040,2017,Injury,Unknown
52246,2017,Injury,unknown
126673,2017,Injury,"Feb 1, 2024"
410425,2017,Injury,unknown
435485,2017,Indirect card suspension,"May 29, 2023"
290872,2017,Injury,"Oct 1, 2023"
290256,2017,Injury,Unknown
579205,2017,Injury,unknown
363177,2017,Injury,"Jul 10, 2023"
18934,2017,Red card suspension,"May 28, 2023"
539232,2017,Joining,"Jul 1, 2023"
41063,2017,Injury,Unknown
318528,2017,Injury,unknown
481116,2017,Returned,-
213052,2017,Returned,-
282041,2018,Injury,"Jun 15, 2023"
85148,2018,Injury,"May 31, 2023"
45660,2018,Injury,unknown
395519,2018,Injury,Unknown
442891,2018,Injury,"Sep 30, 2023"
241889,2018,Returned,-
39152,2018,Injury,unknown
364133,2018,Returned,-
126673,2018,Injury,"Feb 1, 2024"
503740,2018,Returned,-
240692,2018,Injury,"Sep 15, 2023"
290256,2018,Injury,Unknown
352392,2018,Returned,-
68864,2018,Joining,"Jul 1, 2023"
344596,2018,Injury,Unknown
629567,2018,Injury,Unknown
344610,2018,Injury,Unknown
264140,2018,Injury,"Oct 1, 2023"
357992,2018,Returned,-
453824,2018,Returned,-
346291,2018,Returned,-
288248,2018,Red card suspension,-
463613,2018,Returned,-
495666,2018,Injury,Unknown
508941,2018,transfer,-
98349,2018,Injury,Unknown
418658,2018,Returned,-
191987,2018,Injury,Unknown
463608,2018,Injury,Unknown
629585,2018,Returned,-
277118,2018,Injury,"Jul 31, 2023"
290872,2018,Injury,"Oct 1, 2023"
333175,2018,Returned,-
341396,2018,Injury,unknown
626913,2018,Injury,"Jun 7, 2023"
425400,2018,Returned,-
358505,2018,Injury,Unknown
318528,2018,Injury,unknown
410059,2018,Injury,unknown
