Unnamed: 0,player_id,name,birth_date,height,current_international,main_position,foot,current_club,goals_scored,goals_assisted,goals_conceded,clean_sheets,total_appearence,agent
70,35207,Marco Reus,"['May', '31', '1989']",180.0,Germany,midfield Attacking Midfield,right,16.0,230,153,player has no goal conceded,player has no clean sheets,586,Dirk Hebel
71,627226,Reinier,"['Jan', '19', '2002']",185.0,Brazil,midfield Attacking Midfield,right,12321.0,10,4,player has no goal conceded,player has no clean sheets,73,Bertolucci Sports
72,412935,Immanuel Pherai,"['Apr', '25', '2001']",175.0,Netherlands,midfield Attacking Midfield,right,23.0,40,61,player has no goal conceded,player has no clean sheets,182,JB Sports2Business ...
73,655912,Göktan Gürpüz,"['Jan', '22', '2003']",176.0,Turkey,midfield Attacking Midfield,right,17.0,9,26,player has no goal conceded,player has no clean sheets,81,SBE Management AG
74,102226,Thorgan Hazard,"['Mar', '29', '1993']",175.0,Belgium,Attack Left Winger,right,383.0,87,96,player has no goal conceded,player has no clean sheets,424,Relatives
75,670882,Jamie Bynoe-Gittens,"['Aug', '8', '2004']",177.0,England,Attack Left Winger,right,16.0,15,6,player has no goal conceded,player has no clean sheets,46,Elite Project Group ...
76,326029,Donyell Malen,"['Jan', '19', '1999']",178.0,Netherlands,Attack Right Winger,right,16.0,107,50,player has no goal conceded,player has no clean sheets,272,Rafaela Pimenta
77,429874,Ansgar Knauff,"['Jan', '10', '2002']",180.0,Germany,Attack Right Winger,right,24.0,27,30,player has no goal conceded,player has no clean sheets,155,H.S.P. ...
78,596153,Justin Njinmah,"['Nov', '15', '2000']",185.0,Germany,Attack Right Winger,both,17.0,36,15,player has no goal conceded,player has no clean sheets,82,Tenet Football
79,418560,Erling Haaland,"['Jul', '21', '2000']",195.0,Norway,Attack Centre Forward,left,281.0,187,45,player has no goal conceded,player has no clean sheets,234,Rafaela Pimenta
80,467720,Youssoufa Moukoko,"['Nov', '20', '2004']",179.0,Germany,Attack Centre Forward,left,16.0,154,35,player has no goal conceded,player has no clean sheets,162,Wasserman
81,296879,Steffen Tigges,"['Jul', '31', '1998']",194.0,Germany,Attack Centre Forward,left,3.0,64,36,player has no goal conceded,player has no clean sheets,249,GOOD ADVICE Sports ...
82,57071,Péter Gulácsi,"['May', '6', '1990']",190.0,Hungary,Goalkeeper,right,23826.0,-,keeper has no goal assisted,535,152,463,HCM Sports ...
83,388516,Josep Martínez,"['May', '27', '1998', 'Happy', 'Birthday']",191.0,Spain,Goalkeeper,right,252.0,-,keeper has no goal assisted,115,52,123,INVSPORT (Sergio ...
84,21726,Philipp Tschauner,"['Nov', '3', '1985']",196.0,Germany,Goalkeeper,right,,1,keeper has no goal assisted,463,105,362,
85,692463,Fabian Eutinger,"['Oct', '12', '2003']",187.0,Germany,Goalkeeper,both,4948.0,-,keeper has no goal assisted,86,14,53,Munich Football ...
86,475959,Josko Gvardiol,"['Jan', '23', '2002']",185.0,Croatia,Defender Centre Back,left,23826.0,9,7,player has no goal conceded,player has no clean sheets,155,Marjan Sisic
87,666234,Mohamed Simakan,"['May', '3', '2000']",187.0,France,Defender Centre Back,right,23826.0,5,10,player has no goal conceded,player has no clean sheets,122,BS Group - BS Law
88,93740,Willi Orbán,"['Nov', '3', '1992']",186.0,Hungary,Defender Centre Back,right,23826.0,55,16,player has no goal conceded,player has no clean sheets,476,ROGON
89,574199,David Lelle,"['Mar', '9', '2003']",189.0,Germany,Defender Centre Back,left,1171.0,2,2,player has no goal conceded,player has no clean sheets,55,PESM
90,277179,Angeliño,"['Jan', '4', '1997']",171.0,Spain,Defender Left Back,left,533.0,23,76,player has no goal conceded,player has no clean sheets,329,VIDA 11
91,70243,Marcel Halstenberg,"['Sep', '27', '1991']",188.0,Germany,Defender Left Back,left,23826.0,37,35,player has no goal conceded,player has no clean sheets,459,TrueSports GmbH
92,348026,Nordi Mukiele,"['Nov', '1', '1997']",187.0,France,Defender Right Back,right,583.0,12,17,player has no goal conceded,player has no clean sheets,269,Sport Cover
93,215599,Lukas Klostermann,"['Jun', '3', '1996']",189.0,Germany,Defender Right Back,right,23826.0,20,15,player has no goal conceded,player has no clean sheets,322,EMG Mundial
94,202591,Benjamin Henrichs,"['Feb', '23', '1997']",185.0,Germany,Defender Right Back,right,23826.0,28,38,player has no goal conceded,player has no clean sheets,326,CN Sports
95,508637,Solomon Bonnah,"['Aug', '19', '2003']",165.0,Netherlands,Defender Right Back,right,28760.0,4,10,player has no goal conceded,player has no clean sheets,92,Skylar
96,332705,Tyler Adams,"['Feb', '14', '1999']",175.0,United States,midfield Defensive Midfield,right,399.0,8,14,player has no goal conceded,player has no clean sheets,237,YMU Group
97,223967,Konrad Laimer,"['May', '27', '1997', 'Happy', 'Birthday']",180.0,Austria,midfield Central Midfield,right,23826.0,23,29,player has no goal conceded,player has no clean sheets,303,ROOF
98,402008,Amadou Haidara,"['Jan', '31', '1998']",175.0,Mali,midfield Central Midfield,right,23826.0,29,31,player has no goal conceded,player has no clean sheets,268,ROOF
99,617074,Ilaix Moriba,"['Jan', '19', '2003']",185.0,Guinea,midfield Central Midfield,right,1049.0,5,9,player has no goal conceded,player has no clean sheets,100,ROGON
100,53418,Kevin Kampl,"['Oct', '9', '1990']",178.0,Slovenia,midfield Central Midfield,right,23826.0,59,106,player has no goal conceded,player has no clean sheets,537,MR Sport Management ...
101,717345,Sidney Raebiger,"['Apr', '17', '2005']",176.0,Germany,midfield Central Midfield,right,65.0,11,9,player has no goal conceded,player has no clean sheets,39,CN Sports
102,692462,Ben Klefisch,"['Jun', '2', '2003']",186.0,Germany,midfield Central Midfield,,6604.0,7,6,player has no goal conceded,player has no clean sheets,67,Sports360 GmbH
103,293385,Dani Olmo,"['May', '7', '1998']",179.0,Spain,midfield Attacking Midfield,right,23826.0,59,57,player has no goal conceded,player has no clean sheets,283,Niagara Sports ...
104,451276,Dominik Szoboszlai,"['Oct', '25', '2000']",187.0,Hungary,midfield Attacking Midfield,right,23826.0,63,73,player has no goal conceded,player has no clean sheets,225,EM Sports Consulting
105,111078,Emil Forsberg,"['Oct', '23', '1991']",177.0,Sweden,midfield Attacking Midfield,right,23826.0,118,91,player has no goal conceded,player has no clean sheets,496,HCM Sports ...
106,605306,Mehmet Ibrahimi,"['Feb', '9', '2003']",182.0,Germany,Attack Left Winger,right,23.0,22,9,player has no goal conceded,player has no clean sheets,68,Sport Business ...
107,668276,Hugo Novoa,"['Jan', '24', '2003']",182.0,Spain,Attack Right Winger,right,26.0,16,13,player has no goal conceded,player has no clean sheets,73,ROOF
108,597004,Joscha Wosz,"['Jul', '20', '2002']",174.0,Germany,Attack Right Winger,right,93.0,27,10,player has no goal conceded,player has no clean sheets,97,EMG Mundial
109,405685,Fabrice Hartmann,"['Mar', '2', '2001']",178.0,Germany,Attack Right Winger,left,8780.0,61,13,player has no goal conceded,player has no clean sheets,132,CAA Stellar
110,344381,Christopher Nkunku,"['Nov', '14', '1997']",178.0,France,Attack Second Striker,right,23826.0,94,65,player has no goal conceded,player has no clean sheets,293,Gol International
111,198008,André Silva,"['Nov', '6', '1995']",185.0,Portugal,Attack Centre Forward,right,23826.0,144,53,player has no goal conceded,player has no clean sheets,396,Gestifute
112,292246,Hee-chan Hwang,"['Jan', '26', '1996']",177.0,"Korea, South",Attack Centre Forward,right,543.0,72,47,player has no goal conceded,player has no clean sheets,269,Relatives
113,157635,Yussuf Poulsen,"['Jun', '15', '1994']",192.0,Denmark,Attack Centre Forward,right,23826.0,107,73,player has no goal conceded,player has no clean sheets,412,PEP Consulting
114,473169,Brian Brobbey,"['Feb', '1', '2002']",180.0,Netherlands,Attack Centre Forward,right,610.0,112,27,player has no goal conceded,player has no clean sheets,195,Team Raiola
115,48015,Lukas Hradecky,"['Nov', '24', '1989']",192.0,Finland,Goalkeeper,right,15.0,-,keeper has no goal assisted,592,162,497,
116,112541,Andrey Lunev,"['Nov', '13', '1991']",190.0,Russia,Goalkeeper,right,15.0,-,keeper has no goal assisted,191,71,200,
117,309397,Lennart Grill,"['Jan', '25', '1999']",192.0,Germany,Goalkeeper,right,89.0,-,keeper has no goal assisted,261,45,172,Soccertalk GmbH
118,85543,Niklas Lomb,"['Jul', '28', '1993']",186.0,Germany,Goalkeeper,right,15.0,-,keeper has no goal assisted,208,66,181,Dirk Hebel
119,696022,Maximilian Neutgens,"['Mar', '3', '2004']",188.0,Germany,Goalkeeper,,4713.0,-,keeper has no goal assisted,40,9,32,Epic Sports
120,564545,Edmond Tapsoba,"['Feb', '2', '1999']",194.0,Burkina Faso,Defender Centre Back,right,15.0,20,4,player has no goal conceded,player has no clean sheets,199,D20 Sports
121,196357,Jonathan Tah,"['Feb', '11', '1996']",195.0,Germany,Defender Centre Back,right,15.0,12,14,player has no goal conceded,player has no clean sheets,414,Gol International
122,644771,Odilon Kossounou,"['Jan', '4', '2001']",191.0,Cote d'Ivoire,Defender Centre Back,right,15.0,1,5,player has no goal conceded,player has no clean sheets,133,Global Soccer ...
123,659813,Piero Hincapié,"['Jan', '9', '2002']",183.0,Ecuador,Defender Centre Back,left,15.0,3,2,player has no goal conceded,player has no clean sheets,106,Fútbol División
124,324351,Panagiotis Retsos,"['Aug', '9', '1998']",186.0,Greece,Defender Centre Back,right,683.0,4,3,player has no goal conceded,player has no clean sheets,145,LIAN Sports Group
125,644613,Sadik Fofana,"['May', '16', '2003']",192.0,Germany,Defender Centre Back,right,4.0,5,2,player has no goal conceded,player has no clean sheets,65,Soccer and more
126,361065,Mitchel Bakker,"['Jun', '20', '2000']",185.0,Netherlands,Defender Left Back,left,15.0,9,19,player has no goal conceded,player has no clean sheets,216,Team Raiola
127,228433,Wendell,"['Jul', '20', '1993']",176.0,Brazil,Defender Left Back,left,720.0,11,25,player has no goal conceded,player has no clean sheets,352,
