season,Age,player_id,season_short
2017,29,50487,17/18
2017,25,172015,17/18
2017,21,454187,17/18
2017,23,176140,17/18
2017,31,7781,17/18
2017,21,355335,17/18
2017,21,356197,17/18
2017,26,221986,17/18
2017,22,263627,17/18
2017,27,93142,17/18
2017,31,76273,17/18
2017,26,45639,17/18
2017,22,106825,17/18
2017,23,246277,17/18
2017,28,73636,17/18
2017,21,223725,17/18
2017,25,85383,17/18
2017,19,335457,17/18
2017,24,120211,17/18
2017,30,33210,17/18
2017,27,27374,17/18
2017,28,137174,17/18
2017,28,77026,17/18
2017,20,291039,17/18
2017,32,56777,17/18
2017,35,7593,17/18
2017,20,510325,17/18
2017,18,369081,17/18
2017,29,44069,17/18
2017,20,506248,17/18
2017,26,77707,17/18
2017,21,203378,17/18
2017,29,15568,17/18
2017,23,278651,17/18
2017,28,73185,17/18
2017,29,45383,17/18
2017,30,47659,17/18
2017,33,8184,17/18
2017,18,295360,17/18
2017,25,135343,17/18
2017,28,89313,17/18
2017,22,254476,17/18
2017,17,497663,17/18
2017,22,249471,17/18
2017,28,64411,17/18
2017,26,115382,17/18
2017,29,81532,17/18
2017,34,18006,17/18
2017,32,17129,17/18
2017,24,127987,17/18
2017,24,176067,17/18
2017,24,242548,17/18
2017,21,413502,17/18
2017,24,177065,17/18
2017,24,111873,17/18
2017,25,221150,17/18
2017,27,188838,17/18
2017,28,125281,17/18
2017,19,583510,17/18
2017,30,44699,17/18
2017,29,76746,17/18
2017,31,51426,17/18
2017,33,17396,17/18
2017,28,174344,17/18
2017,37,62611,17/18
2017,21,541646,17/18
2017,20,339820,17/18
2017,18,398886,17/18
2017,22,282406,17/18
2017,30,45121,17/18
2017,26,129515,17/18
2017,17,573775,17/18
2017,30,64399,17/18
2017,21,333323,17/18
2017,27,67089,17/18
2017,20,411177,17/18
2017,18,583508,17/18
2017,19,376514,17/18
2017,31,27487,17/18
2017,25,129693,17/18
2017,20,357540,17/18
2017,26,28285,17/18
2017,27,77932,17/18
2017,27,138803,17/18
2017,22,324475,17/18
2017,30,51510,17/18
2017,35,57825,17/18
2017,29,54217,17/18
2017,19,297194,17/18
2017,22,387129,17/18
2017,28,158791,17/18
2017,26,126516,17/18
2017,19,393436,17/18
2017,23,203778,17/18
2017,33,25412,17/18
2017,22,262980,17/18
2017,19,321629,17/18
2017,21,245014,17/18
2017,21,332612,17/18
2017,22,263860,17/18
2017,22,193153,17/18
2017,29,252677,17/18
2017,26,140082,17/18
2017,24,178187,17/18
2017,27,8176,17/18
2017,21,299715,17/18
2017,25,248330,17/18
2017,22,302991,17/18
2017,27,125931,17/18
2017,20,336168,17/18
2017,30,26199,17/18
2017,24,129679,17/18
2017,24,120095,17/18
2017,18,553874,17/18
2017,23,282371,17/18
2017,26,67548,17/18
2017,20,251106,17/18
2017,26,212391,17/18
2017,22,305956,17/18
2017,28,58115,17/18
2017,20,288371,17/18
2017,25,139336,17/18
2017,28,128488,17/18
2017,32,26066,17/18
2017,27,87469,17/18
2017,20,457107,17/18
2017,25,238868,17/18
2017,27,178425,17/18
2017,24,266795,17/18
2017,19,374077,17/18
2017,21,510990,17/18
2017,26,153427,17/18
2017,22,281755,17/18
2017,20,391332,17/18
2017,27,93936,17/18
2017,25,94308,17/18
2017,33,23338,17/18
2017,30,71548,17/18
2017,30,63723,17/18
2017,21,354359,17/18
2017,23,164055,17/18
2017,25,197545,17/18
2017,31,39907,17/18
2017,22,263727,17/18
2017,29,63689,17/18
2017,22,289287,17/18
2017,29,98249,17/18
2017,31,60890,17/18
2017,30,51587,17/18
2017,27,81988,17/18
2017,33,154059,17/18
2017,33,27493,17/18
2017,28,52403,17/18
2017,26,75127,17/18
2017,32,73180,17/18
2017,28,139434,17/18
2017,31,128295,17/18
2017,28,113045,17/18
2017,26,67542,17/18
2017,27,156814,17/18
2017,19,398159,17/18
2017,29,58112,17/18
2017,22,272679,17/18
2017,30,37917,17/18
2017,21,477238,17/18
2017,26,137704,17/18
2017,25,171165,17/18
2017,21,282431,17/18
2017,27,71835,17/18
2017,32,19958,17/18
2017,25,156808,17/18
2017,27,55240,17/18
2017,24,249513,17/18
2017,25,197135,17/18
2017,21,511023,17/18
2017,22,268670,17/18
2017,23,167291,17/18
2017,25,95641,17/18
2017,22,482179,17/18
2017,28,217728,17/18
2017,30,55619,17/18
2017,27,150788,17/18
2017,18,583607,17/18
2017,29,58818,17/18
2017,20,479675,17/18
2017,23,238032,17/18
2017,28,62945,17/18
2017,22,349836,17/18
2017,22,285322,17/18
2017,27,126625,17/18
2017,28,49500,17/18
2017,18,341230,17/18
2017,20,324946,17/18
2017,22,399887,17/18
2017,29,44073,17/18
2017,29,25441,17/18
2017,23,256680,17/18
2017,19,298983,17/18
2017,20,308801,17/18
2017,32,28171,17/18
2017,26,208890,17/18
2017,17,585700,17/18
2017,24,193938,17/18
2017,28,64308,17/18
2017,20,433049,17/18
2017,31,37403,17/18
2017,29,45214,17/18
2017,24,70245,17/18
2017,21,386196,17/18
2017,22,307805,17/18
2017,31,45305,17/18
2017,21,284454,17/18
2017,33,40428,17/18
2017,33,35539,17/18
2017,26,150948,17/18
2017,18,464896,17/18
2017,25,66112,17/18
2017,25,96454,17/18
2017,25,228761,17/18
2017,20,242295,17/18
2017,26,175836,17/18
2017,29,45335,17/18
2017,24,85324,17/18
2017,21,295331,17/18
2018,29,146227,18/19
2018,21,379548,18/19
2018,24,126540,18/19
2018,32,15904,18/19
2018,18,494880,18/19
2018,18,341227,18/19
2018,24,231572,18/19
2018,19,331508,18/19
2018,19,282721,18/19
2018,21,362842,18/19
2018,20,284854,18/19
2018,18,331511,18/19
2018,24,165007,18/19
2018,26,80444,18/19
2018,21,288230,18/19
2018,20,282810,18/19
2018,31,44352,18/19
2018,26,74857,18/19
2018,19,283170,18/19
2018,23,182904,18/19
2018,31,18944,18/19
2018,19,333361,18/19
2018,29,69751,18/19
2018,26,85370,18/19
2018,19,364240,18/19
2018,29,65230,18/19
2018,23,181112,18/19
2018,30,32467,18/19
2018,31,37666,18/19
2018,25,129473,18/19
2018,31,28003,18/19
2018,21,323704,18/19
2018,19,282722,18/19
2018,18,340376,18/19
2018,31,44062,18/19
2018,22,281963,18/19
2018,27,107010,18/19
2018,19,396333,18/19
2018,32,21725,18/19
2018,26,120443,18/19
2018,20,461618,18/19
2018,22,357565,18/19
2018,20,354697,18/19
2018,23,148928,18/19
2018,22,242299,18/19
2018,22,442802,18/19
2018,22,205562,18/19
2018,23,266807,18/19
2018,17,505673,18/19
2018,27,125781,18/19
2018,29,44779,18/19
2018,18,566036,18/19
2018,25,121483,18/19
2018,19,396341,18/19
2018,23,250845,18/19
2018,32,54928,18/19
2018,18,491693,18/19
2018,17,618809,18/19
2018,33,16635,18/19
2018,20,396324,18/19
2018,25,230784,18/19
2018,18,461629,18/19
2018,26,74229,18/19
2018,20,295065,18/19
2018,19,396327,18/19
2018,28,67082,18/19
2018,19,396334,18/19
2018,25,128223,18/19
2018,30,36371,18/19
2018,17,505674,18/19
2018,31,79422,18/19
2018,31,27486,18/19
2018,25,164770,18/19
2018,28,58884,18/19
2018,21,340853,18/19
2018,30,44501,18/19
2018,18,341264,18/19
2018,27,221316,18/19
2018,26,16306,18/19
2018,21,319745,18/19
2018,19,369081,18/19
2018,21,261503,18/19
2018,21,340867,18/19
2018,18,314678,18/19
2018,28,39381,18/19
2018,20,458466,18/19
2018,26,108390,18/19
2018,20,283489,18/19
2018,32,25557,18/19
2018,21,251896,18/19
2018,19,341263,18/19
2018,21,282429,18/19
2018,26,138927,18/19
2018,22,280730,18/19
2018,28,31909,18/19
2018,32,27992,18/19
2018,23,282411,18/19
2018,21,340864,18/19
2018,26,85288,18/19
2018,17,371998,18/19
2018,22,296622,18/19
2018,30,18922,18/19
2018,20,339707,18/19
2018,27,227805,18/19
2018,27,149498,18/19
2018,26,131102,18/19
2018,31,35939,18/19
2018,20,320271,18/19
2018,29,63463,18/19
2018,27,74869,18/19
2018,18,495629,18/19
2018,29,59561,18/19
2018,18,398184,18/19
2018,22,336731,18/19
2018,21,320259,18/19
2018,27,131505,18/19
2018,24,179184,18/19
2018,28,111819,18/19
2018,20,398131,18/19
2018,21,346289,18/19
2018,25,163086,18/19
2018,23,221322,18/19
2018,18,423443,18/19
2018,25,127189,18/19
2018,20,417575,18/19
2018,21,372246,18/19
2018,17,557149,18/19
2018,27,98322,18/19
2018,21,225122,18/19
2018,22,255653,18/19
2018,31,27389,18/19
2018,20,284883,18/19
2018,24,207302,18/19
2018,20,469737,18/19
2018,20,263361,18/19
2018,29,48859,18/19
2018,29,37712,18/19
2018,34,41281,18/19
2018,28,93935,18/19
2018,17,461866,18/19
2018,27,102744,18/19
2018,29,202984,18/19
2018,29,76163,18/19
2018,24,268949,18/19
2018,26,182381,18/19
2018,31,70934,18/19
2018,26,74230,18/19
2018,27,146854,18/19
2018,22,376486,18/19
2018,29,64000,18/19
2018,20,251892,18/19
2018,21,396107,18/19
2018,26,92947,18/19
2018,21,378954,18/19
2018,31,45319,18/19
2018,19,461843,18/19
2018,21,346766,18/19
2018,32,15956,18/19
2018,25,205503,18/19
2018,30,12249,18/19
2018,20,396145,18/19
2018,17,537382,18/19
2018,21,534379,18/19
2018,28,88490,18/19
2018,22,223725,18/19
2018,34,26065,18/19
2018,21,355628,18/19
2018,24,229804,18/19
2018,21,351809,18/19
2018,20,339808,18/19
2018,24,206947,18/19
2018,21,289255,18/19
2018,28,59344,18/19
2018,22,338424,18/19
2018,23,289286,18/19
2018,20,465967,18/19
2018,21,351478,18/19
2018,25,126737,18/19
2018,18,594926,18/19
2018,20,563335,18/19
2018,22,199369,18/19
2018,26,229604,18/19
2018,21,428948,18/19
2018,24,246291,18/19
2018,30,51046,18/19
2018,30,142419,18/19
2018,20,517842,18/19
2018,26,197135,18/19
2018,19,434990,18/19
2018,19,423440,18/19
2018,25,99352,18/19
2018,31,59375,18/19
2018,18,569866,18/19
2018,16,616369,18/19
2018,23,289272,18/19
2018,23,177847,18/19
2018,26,122155,18/19
2018,22,289236,18/19
2018,28,101118,18/19
2018,26,80293,18/19
2018,28,129386,18/19
2018,21,374139,18/19
2018,21,261498,18/19
2018,19,476344,18/19
2018,26,100131,18/19
2018,20,429901,18/19
2018,31,20506,18/19
2018,27,66106,18/19
2018,26,141834,18/19
2018,18,371174,18/19
2018,17,505675,18/19
2018,24,354741,18/19
2018,29,145769,18/19
2018,23,286415,18/19
2018,27,99922,18/19
2018,28,27374,18/19
2018,21,401624,18/19
2018,19,521455,18/19
2018,22,370691,18/19
2018,31,32522,18/19
2018,31,36350,18/19
2018,21,256120,18/19
2018,19,566667,18/19
2018,20,521462,18/19
2018,36,7663,18/19
2018,19,548618,18/19
2018,30,71570,18/19
2018,21,338286,18/19
2018,23,255488,18/19
2018,18,524000,18/19
2018,30,85258,18/19
2018,29,96718,18/19
2018,25,255501,18/19
2018,19,447052,18/19
2018,31,40888,18/19
2018,22,192009,18/19
2018,25,54235,18/19
2018,30,54245,18/19
2018,31,34601,18/19
2018,21,340205,18/19
2018,21,262396,18/19
2018,23,212862,18/19
2018,27,158863,18/19
2018,21,338285,18/19
2018,28,61812,18/19
2018,26,262117,18/19
2018,26,197545,18/19
2018,29,52469,18/19
2018,29,71571,18/19
2018,28,178425,18/19
2018,33,51474,18/19
2018,21,251848,18/19
2018,20,335216,18/19
2018,24,255508,18/19
2018,24,197126,18/19
2018,37,29124,18/19
2018,31,45912,18/19
2018,24,253765,18/19
2018,23,276111,18/19
2018,31,61546,18/19
2018,23,216240,18/19
2018,24,181619,18/19
2018,25,221315,18/19
2018,24,137616,18/19
2018,19,423444,18/19
2018,27,207924,18/19
2018,28,77826,18/19
2018,24,232271,18/19
2018,20,283223,18/19
2018,30,72047,18/19
2018,21,463332,18/19
2018,22,199321,18/19
2018,20,297194,18/19
2018,26,64134,18/19
2018,25,273000,18/19
2018,32,30677,18/19
2018,24,164055,18/19
2018,27,119905,18/19
2018,23,192735,18/19
2018,25,168959,18/19
2018,22,319859,18/19
2018,21,309110,18/19
2018,23,167798,18/19
2018,23,252641,18/19
2018,21,396894,18/19
2018,21,249303,18/19
2018,31,57522,18/19
2018,28,183647,18/19
2018,29,62920,18/19
2018,19,354742,18/19
2018,30,65318,18/19
2018,27,73250,18/19
2018,22,399775,18/19
2018,21,466298,18/19
2018,34,56134,18/19
2018,34,40428,18/19
2018,33,15799,18/19
2018,22,357885,18/19
2018,25,315110,18/19
2018,19,401922,18/19
2018,26,177467,18/19
2018,29,51710,18/19
2018,33,30749,18/19
2018,27,11111,18/19
2018,37,5856,18/19
2018,22,356197,18/19
2018,21,204102,18/19
2018,30,58576,18/19
2018,20,527966,18/19
2018,30,65467,18/19
2018,34,44412,18/19
2018,26,188854,18/19
2018,19,335225,18/19
2018,19,341278,18/19
2018,22,413262,18/19
2018,31,119235,18/19
2018,36,34370,18/19
2018,28,129444,18/19
2018,29,175323,18/19
2018,22,356196,18/19
2018,29,67090,18/19
2018,32,72310,18/19
2018,21,336869,18/19
2018,24,142021,18/19
2018,30,44065,18/19
2018,20,448344,18/19
2018,20,408471,18/19
2018,26,140436,18/19
2018,25,221899,18/19
2018,27,93795,18/19
2018,21,394285,18/19
2018,32,37403,18/19
2018,23,281769,18/19
2018,29,148666,18/19
2018,21,262391,18/19
2018,20,501418,18/19
2018,29,49500,18/19
2018,20,423166,18/19
2018,20,359210,18/19
2018,30,63290,18/19
2018,21,313113,18/19
2018,29,56067,18/19
2018,21,379530,18/19
2018,29,73636,18/19
2018,25,278359,18/19
2018,35,7922,18/19
2018,28,95736,18/19
2018,26,221150,18/19
2018,28,188838,18/19
2018,20,583510,18/19
2018,31,44699,18/19
2018,25,170472,18/19
2018,34,17396,18/19
2018,23,273152,18/19
2018,27,131506,18/19
2018,23,281755,18/19
2018,29,227961,18/19
2018,31,51510,18/19
2018,18,573775,18/19
2018,25,226012,18/19
2018,24,246335,18/19
2018,27,102423,18/19
2018,25,70245,18/19
2018,20,376514,18/19
2018,30,76746,18/19
2018,32,51426,18/19
2018,22,290249,18/19
2018,26,129693,18/19
2018,21,339820,18/19
2018,28,138803,18/19
2018,25,242532,18/19
2018,36,57825,18/19
2018,34,27493,18/19
2018,24,238032,18/19
2018,29,52403,18/19
2018,26,156808,18/19
2018,21,203617,18/19
2018,20,427683,18/19
2018,20,245048,18/19
2018,30,111508,18/19
2018,29,113045,18/19
2018,23,268670,18/19
2018,28,156814,18/19
2018,20,284884,18/19
2018,23,364603,18/19
2018,23,111621,18/19
2018,20,456938,18/19
2018,27,95732,18/19
2018,25,178107,18/19
2018,26,192736,18/19
2018,21,457782,18/19
2018,19,404839,18/19
2018,28,71835,18/19
2018,22,282435,18/19
2018,24,131708,18/19
2018,25,131090,18/19
2018,27,75127,18/19
2018,24,189453,18/19
2018,29,64411,18/19
2018,25,300168,18/19
2018,27,150948,18/19
2018,18,571079,18/19
2018,23,162079,18/19
2018,29,217728,18/19
2018,31,37917,18/19
2018,21,433049,18/19
2018,27,184672,18/19
2018,26,171165,18/19
2018,21,298197,18/19
2018,24,249730,18/19
2018,24,176140,18/19
2018,22,177046,18/19
2018,22,483573,18/19
2018,23,263627,18/19
2018,21,483742,18/19
2018,27,45639,18/19
2018,26,95641,18/19
2018,30,98249,18/19
2018,24,246277,18/19
2018,24,188651,18/19
2018,26,85383,18/19
2018,25,193938,18/19
2018,26,172015,18/19
2018,19,524937,18/19
2018,28,67080,18/19
2018,21,295414,18/19
2018,28,184767,18/19
2018,28,93142,18/19
2018,30,139895,18/19
2018,32,76273,18/19
2018,26,228761,18/19
2018,28,127837,18/19
2018,19,328914,18/19
2018,24,284727,18/19
2018,26,98596,18/19
2018,25,85324,18/19
2018,27,118997,18/19
2018,24,257851,18/19
2018,23,387129,18/19
2018,29,158791,18/19
2018,27,126516,18/19
2018,31,71905,18/19
2018,34,25412,18/19
2018,25,129679,18/19
2018,25,120095,18/19
2018,21,385084,18/19
2018,21,337781,18/19
2018,22,332612,18/19
2018,27,67548,18/19
2018,27,212391,18/19
2018,21,298976,18/19
2018,28,8176,18/19
2018,22,299715,18/19
2018,23,302991,18/19
2018,26,248330,18/19
2018,21,478426,18/19
2018,28,125931,18/19
2018,21,336168,18/19
2018,26,151470,18/19
2018,19,328480,18/19
2018,22,245014,18/19
2018,22,274862,18/19
2018,23,263860,18/19
2018,27,208890,18/19
2018,30,252677,18/19
2018,22,254290,18/19
2018,22,223720,18/19
2018,22,378947,18/19
2018,28,64598,18/19
2018,26,74228,18/19
2018,25,262939,18/19
2018,29,139434,18/19
2018,27,66099,18/19
2018,29,255284,18/19
2018,28,158795,18/19
2018,20,447661,18/19
2018,20,293383,18/19
2018,21,342218,18/19
2018,21,225452,18/19
2018,25,243715,18/19
2018,25,131275,18/19
2018,20,353959,18/19
2018,27,207834,18/19
2018,37,7874,18/19
2018,27,115333,18/19
2018,25,69660,18/19
2018,29,51663,18/19
2018,30,132921,18/19
2018,24,337946,18/19
2018,18,553875,18/19
2018,25,242497,18/19
2018,21,261504,18/19
2018,21,282689,18/19
2018,27,67808,18/19
2018,26,99353,18/19
2018,18,331496,18/19
2018,31,59323,18/19
2018,30,75287,18/19
2018,17,533110,18/19
2018,21,288371,18/19
2018,28,203043,18/19
2018,33,26066,18/19
2018,19,284857,18/19
2018,26,238868,18/19
2018,32,39907,18/19
2018,25,266795,18/19
2018,21,398738,18/19
2018,32,60890,18/19
2018,28,93936,18/19
2018,22,443222,18/19
2018,26,94308,18/19
2018,34,23338,18/19
2018,26,139336,18/19
2018,31,71548,18/19
2018,22,255904,18/19
2018,28,87469,18/19
2018,22,286849,18/19
2018,23,263727,18/19
2018,26,138935,18/19
2018,25,225593,18/19
2018,31,51587,18/19
2018,28,81988,18/19
2018,34,154059,18/19
2018,16,634105,18/19
2018,33,58497,18/19
2018,26,85289,18/19
2018,31,37337,18/19
2018,29,128488,18/19
2018,23,449796,18/19
2018,18,638588,18/19
2018,20,355627,18/19
2018,32,128295,18/19
2018,25,130756,18/19
2018,19,638589,18/19
2018,24,253839,18/19
2018,17,629020,18/19
2018,30,30321,18/19
2018,25,257062,18/19
2018,26,288318,18/19
2018,23,162038,18/19
2018,25,178187,18/19
2018,19,607779,18/19
2018,24,165467,18/19
2018,17,607780,18/19
2018,27,106837,18/19
2018,24,189458,18/19
2018,23,281773,18/19
2018,35,70898,18/19
2018,25,193098,18/19
2018,28,103890,18/19
2018,18,603621,18/19
2018,22,262689,18/19
2018,21,380598,18/19
2018,31,47647,18/19
2018,22,195605,18/19
2018,27,74297,18/19
2018,27,153427,18/19
2018,26,182963,18/19
2018,36,46215,18/19
2018,29,58115,18/19
2018,21,363541,18/19
2018,22,221321,18/19
2018,27,230895,18/19
2018,29,127554,18/19
2018,20,379714,18/19
2018,32,71204,18/19
2018,26,207922,18/19
2018,37,7512,18/19
2018,21,307519,18/19
2018,23,327126,18/19
2018,24,282371,18/19
2018,18,531305,18/19
2018,23,337066,18/19
2018,27,221309,18/19
2018,22,294894,18/19
2018,21,355629,18/19
2018,21,251106,18/19
2018,28,46415,18/19
2018,21,538810,18/19
2018,29,65263,18/19
2018,24,268946,18/19
2018,22,357884,18/19
2018,29,51667,18/19
2018,19,563963,18/19
2018,24,260230,18/19
2018,30,62144,18/19
2018,18,501126,18/19
2018,20,321629,18/19
2018,27,247250,18/19
2018,29,65331,18/19
2018,22,199330,18/19
2018,25,288453,18/19
2018,26,66112,18/19
2018,22,404688,18/19
2018,25,142027,18/19
2018,20,311696,18/19
2018,27,256429,18/19
2018,19,591375,18/19
2018,18,480883,18/19
2018,22,236734,18/19
2018,33,35541,18/19
2018,23,229798,18/19
2018,30,71559,18/19
2018,22,355335,18/19
2018,23,448628,18/19
2018,28,60289,18/19
2018,25,225015,18/19
2018,31,67823,18/19
2018,20,374077,18/19
2018,32,8108,18/19
2018,19,391045,18/19
2018,23,223073,18/19
2018,37,26148,18/19
2018,26,98512,18/19
2018,30,71918,18/19
2018,24,167721,18/19
2018,25,256567,18/19
2018,35,58341,18/19
2018,21,290275,18/19
2018,27,67546,18/19
2018,24,197602,18/19
2018,33,73180,18/19
2018,18,639142,18/19
2018,33,56777,18/19
2018,29,228917,18/19
2018,17,561614,18/19
2018,24,162056,18/19
2018,20,378293,18/19
2018,32,75820,18/19
2018,24,256680,18/19
2018,21,382773,18/19
2018,24,175449,18/19
2018,26,210143,18/19
2018,19,459463,18/19
2018,31,114060,18/19
2018,20,531829,18/19
2019,29,111819,19/20
2019,18,466783,19/20
2019,25,126540,19/20
2019,19,494880,19/20
2019,20,331505,19/20
2019,22,374139,19/20
2019,27,85370,19/20
2019,30,65230,19/20
2019,22,326330,19/20
2019,31,32467,19/20
2019,32,37666,19/20
2019,19,490884,19/20
2019,17,466809,19/20
2019,32,28003,19/20
2019,28,125781,19/20
2019,22,308278,19/20
2019,27,74857,19/20
2019,20,283170,19/20
2019,24,182904,19/20
2019,32,18944,19/20
2019,20,480267,19/20
2019,20,333361,19/20
2019,30,69751,19/20
2019,21,355627,19/20
2019,25,231572,19/20
2019,21,282726,19/20
2019,18,388548,19/20
2019,22,362842,19/20
2019,19,331511,19/20
2019,19,282727,19/20
2019,16,466810,19/20
2019,20,388519,19/20
2019,22,288230,19/20
2019,20,282722,19/20
2019,32,44352,19/20
2019,19,340376,19/20
2019,19,549069,19/20
2019,26,164770,19/20
2019,33,25557,19/20
2019,20,341263,19/20
2019,31,44501,19/20
2019,17,525299,19/20
2019,28,221316,19/20
2019,27,16306,19/20
2019,29,31909,19/20
2019,27,85288,19/20
2019,17,627226,19/20
2019,28,50202,19/20
2019,18,412363,19/20
2019,23,296622,19/20
2019,21,257462,19/20
2019,27,108390,19/20
2019,18,623525,19/20
2019,21,401530,19/20
2019,29,58884,19/20
2019,24,291417,19/20
2019,21,422466,19/20
2019,27,138927,19/20
2019,20,369081,19/20
2019,33,27992,19/20
2019,27,88103,19/20
2019,19,314678,19/20
2019,18,371998,19/20
2019,29,39381,19/20
2019,31,18922,19/20
2019,25,225020,19/20
2019,32,44062,19/20
2019,24,250845,19/20
2019,30,156501,19/20
2019,19,495600,19/20
2019,18,618809,19/20
2019,27,120443,19/20
2019,19,388545,19/20
2019,24,148928,19/20
2019,24,282411,19/20
2019,21,295065,19/20
2019,20,396340,19/20
2019,29,67082,19/20
2019,24,266807,19/20
2019,19,462250,19/20
2019,30,44779,19/20
2019,21,274347,19/20
2019,26,121483,19/20
2019,20,396341,19/20
2019,28,107010,19/20
2019,24,281769,19/20
2019,21,476352,19/20
2019,28,95810,19/20
2019,27,76061,19/20
2019,26,230784,19/20
2019,27,74229,19/20
2019,29,122043,19/20
2019,23,205562,19/20
2019,25,140776,19/20
2019,19,461617,19/20
2019,17,548188,19/20
2019,26,128223,19/20
2019,18,505674,19/20
2019,22,399780,19/20
2019,28,227805,19/20
2019,28,149498,19/20
2019,28,90681,19/20
2019,32,35939,19/20
2019,19,602156,19/20
2019,31,65318,19/20
2019,30,63463,19/20
2019,26,127189,19/20
2019,19,495629,19/20
2019,30,59561,19/20
2019,21,282724,19/20
2019,20,599263,19/20
2019,19,398184,19/20
2019,22,527350,19/20
2019,28,131505,19/20
2019,32,27389,19/20
2019,30,146227,19/20
2019,21,398131,19/20
2019,22,346289,19/20
2019,26,163086,19/20
2019,22,251860,19/20
2019,24,221322,19/20
2019,20,367466,19/20
2019,28,74869,19/20
2019,22,372246,19/20
2019,17,569375,19/20
2019,18,557149,19/20
2019,18,622992,19/20
2019,28,98322,19/20
2019,22,225122,19/20
2019,22,396894,19/20
2019,27,85383,19/20
2019,35,26065,19/20
2019,18,561702,19/20
2019,25,246291,19/20
2019,25,229804,19/20
2019,18,580560,19/20
2019,21,517842,19/20
2019,22,289255,19/20
2019,20,423440,19/20
2019,21,465967,19/20
2019,24,289286,19/20
2019,20,316264,19/20
2019,19,569866,19/20
2019,17,616369,19/20
2019,27,99353,19/20
2019,27,122155,19/20
2019,18,625654,19/20
2019,24,212862,19/20
2019,22,428948,19/20
2019,22,355628,19/20
2019,22,351809,19/20
2019,20,524925,19/20
2019,21,434602,19/20
2019,33,43003,19/20
2019,27,197135,19/20
2019,29,59344,19/20
2019,23,338424,19/20
2019,32,59375,19/20
2019,33,35518,19/20
2019,22,351478,19/20
2019,19,594926,19/20
2019,24,177847,19/20
2019,19,349066,19/20
2019,23,289236,19/20
2019,22,396107,19/20
2019,26,329145,19/20
2019,27,92947,19/20
2019,22,282429,19/20
2019,21,387321,19/20
2019,31,51174,19/20
2019,21,396109,19/20
2019,24,214775,19/20
2019,30,76163,19/20
2019,24,189441,19/20
2019,15,676042,19/20
2019,28,72522,19/20
2019,30,64000,19/20
2019,28,207834,19/20
2019,18,537367,19/20
2019,20,411975,19/20
2019,30,37712,19/20
2019,29,93935,19/20
2019,17,711628,19/20
2019,33,15956,19/20
2019,27,74294,19/20
2019,24,263727,19/20
2019,31,12249,19/20
2019,21,396145,19/20
2019,19,461858,19/20
2019,23,223725,19/20
2019,31,50935,19/20
2019,20,335221,19/20
2019,19,566666,19/20
2019,27,80293,19/20
2019,29,129386,19/20
2019,18,630989,19/20
2019,26,193098,19/20
2019,23,370691,19/20
2019,21,284890,19/20
2019,25,342385,19/20
2019,21,284854,19/20
2019,22,256120,19/20
2019,21,582717,19/20
2019,25,203496,19/20
2019,19,630995,19/20
2019,27,141834,19/20
2019,19,371174,19/20
2019,18,578878,19/20
2019,25,354741,19/20
2019,18,631002,19/20
2019,29,101118,19/20
2019,22,251877,19/20
2019,28,99922,19/20
2019,29,27374,19/20
2019,22,401624,19/20
2019,23,356197,19/20
2019,20,476344,19/20
2019,32,32522,19/20
2019,27,100131,19/20
2019,32,36350,19/20
2019,32,20506,19/20
2019,20,531413,19/20
2019,28,66106,19/20
2019,18,633169,19/20
2019,26,126737,19/20
2019,37,7663,19/20
2019,20,784429,19/20
2019,31,71570,19/20
2019,20,480958,19/20
2019,24,255488,19/20
2019,21,295082,19/20
2019,29,61812,19/20
2019,27,197545,19/20
2019,26,255501,19/20
2019,30,52469,19/20
2019,29,178425,19/20
2019,23,192009,19/20
2019,26,54235,19/20
2019,29,127837,19/20
2019,25,255508,19/20
2019,21,251897,19/20
2019,38,29124,19/20
2019,22,262396,19/20
2019,22,379548,19/20
2019,28,158863,19/20
2019,22,338285,19/20
2019,19,524000,19/20
2019,31,85258,19/20
2019,30,96718,19/20
2019,19,488626,19/20
2019,26,300168,19/20
2019,32,40888,19/20
2019,18,610083,19/20
2019,19,571020,19/20
2019,22,251848,19/20
2019,21,439465,19/20
2019,32,34601,19/20
2019,25,197126,19/20
2019,32,57522,19/20
2019,22,399776,19/20
2019,33,15452,19/20
2019,26,207917,19/20
2019,27,238868,19/20
2019,21,527966,19/20
2019,31,65467,19/20
2019,35,44412,19/20
2019,27,188854,19/20
2019,20,335225,19/20
2019,20,341277,19/20
2019,25,175449,19/20
2019,20,401922,19/20
2019,32,119235,19/20
2019,30,51710,19/20
2019,34,30749,19/20
2019,28,11111,19/20
2019,25,236956,19/20
2019,22,204102,19/20
2019,28,73250,19/20
2019,22,527964,19/20
2019,22,466298,19/20
2019,23,354361,19/20
2019,34,15799,19/20
2019,22,222571,19/20
2019,20,341278,19/20
2019,21,298983,19/20
2019,17,548111,19/20
2019,23,294894,19/20
2019,27,177467,19/20
2019,18,627294,19/20
2019,29,95736,19/20
2019,22,282409,19/20
2019,31,71559,19/20
2019,27,248330,19/20
2019,20,284857,19/20
2019,21,376514,19/20
2019,31,111508,19/20
2019,29,158795,19/20
2019,23,290249,19/20
2019,23,409106,19/20
2019,23,281404,19/20
2019,24,263860,19/20
2019,30,227961,19/20
2019,28,243541,19/20
2019,37,57825,19/20
2019,26,226012,19/20
