0
https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873
https://www.transfermarkt.com/marco-amelia/profil/spieler/16810
https://www.transfermarkt.com/gary-cahill/profil/spieler/27511
https://www.transfermarkt.com/papy-djilobodji/profil/spieler/136610
https://www.transfermarkt.com/michael-hector/profil/spieler/157490
https://www.transfermarkt.com/matt-miazga/profil/spieler/245893
https://www.transfermarkt.com/jake-clarke-salter/profil/spieler/316551
https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500
https://www.transfermarkt.com/ola-aina/profil/spieler/236490
https://www.transfermarkt.com/mikel-john-obi/profil/spieler/30739
https://www.transfermarkt.com/ramires/profil/spieler/54170
https://www.transfermarkt.com/charlie-colkett/profil/spieler/236496
https://www.transfermarkt.com/victor-moses/profil/spieler/59866
https://www.transfermarkt.com/lucas-piazon/profil/spieler/176485
https://www.transfermarkt.com/eden-hazard/profil/spieler/50202
https://www.transfermarkt.com/kenedy/profil/spieler/281404
https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996
https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152
https://www.transfermarkt.com/loic-remy/profil/spieler/45121
https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726
https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390
https://www.transfermarkt.com/jamal-blackman/profil/spieler/128898
https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509
https://www.transfermarkt.com/nathan-ake/profil/spieler/177476
https://www.transfermarkt.com/tomas-kalas/profil/spieler/148657
https://www.transfermarkt.com/john-terry/profil/spieler/3160
https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254
https://www.transfermarkt.com/abdul-rahman-baba/profil/spieler/224884
https://www.transfermarkt.com/branislav-ivanovic/profil/spieler/36827
https://www.transfermarkt.com/nemanja-matic/profil/spieler/74683
https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886
https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970
https://www.transfermarkt.com/oscar/profil/spieler/85314
https://www.transfermarkt.com/kasey-palmer/profil/spieler/258216
https://www.transfermarkt.com/willian/profil/spieler/52769
https://www.transfermarkt.com/pedro/profil/spieler/65278
